Company,TypeName,Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),OpSys_Clean,Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Cpu_Brand,Cpu_Name,Gpu_Brand,Gpu_Name
HP,Notebook,15.6,1165.0,8,2.31,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,Notebook,15.6,708.06,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1149.0,4,1.95,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,309.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
HP,Ultrabook,12.5,1579.0,4,1.26,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,288.9,4,1.86,1024.0,0.0,0.0,0.0,1024.0,No OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Lenovo,2 in 1 Convertible,13.3,1799.0,16,1.3,0.0,1024.0,0.0,0.0,1024.0,Windows,3200,1800,1,2.2,Intel,Core i7 6560U,Intel,Iris Graphics 540
Toshiba,Notebook,14.0,1105.0,4,1.47,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Netbook,12.5,1669.0,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,Notebook,15.6,558.6,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
MSI,Gaming,15.6,1199.0,8,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
Dell,Ultrabook,14.0,1639.0,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Gaming,17.3,2758.0,16,4.36,1024.0,512.0,0.0,0.0,1536.0,Windows,2560,1440,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 1080
HP,Gaming,17.3,1399.0,8,2.75,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.3,Intel,Core i5 6300HQ,Nvidia,GeForce GTX 965M
Asus,Notebook,17.3,530.0,4,2.8,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,1.6,Intel,Pentium Quad Core N3710,Nvidia,GeForce 920MX
Acer,Notebook,15.6,619.0,4,2.23,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Toshiba,Notebook,15.6,1119.0,8,2.2,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,11.3,1299.0,8,1.1,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,1.2,Intel,Core M m7-6Y75,Intel,HD Graphics 515
Lenovo,Gaming,15.6,999.0,16,2.5,1024.0,512.0,0.0,0.0,1536.0,Windows,1920,1080,0,2.1,AMD,FX 8800P,AMD,Radeon R9 M385
Dell,Ultrabook,12.5,1472.2,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics
Lenovo,Notebook,15.6,685.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 920MX
Dell,Notebook,17.3,659.0,4,2.36,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,2.0,Intel,Core i3 6006U,AMD,Radeon R7 M445
Acer,Notebook,14.0,349.0,4,1.68,0.0,0.0,0.0,32.0,32.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
HP,Workstation,15.6,2249.0,8,2.0,0.0,8.0,0.0,0.0,8.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HQ,Nvidia,Quadro M1000M
Dell,Ultrabook,14.0,1775.0,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.8,Intel,Core i7 7600U,Intel,HD Graphics 620
Toshiba,Notebook,13.3,1460.0,8,1.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Asus,2 in 1 Convertible,12.5,1159.0,8,1.2,0.0,0.0,0.0,64.0,64.0,Chrome OS,1920,1080,0,1.2,Intel,Core M M7-6Y75,Intel,HD Graphics 515
Lenovo,Ultrabook,14.0,1488.99,8,1.7,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Dell,Gaming,17.3,3154.0,16,4.36,1024.0,512.0,0.0,0.0,1536.0,Windows,3840,2160,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Dell,2 in 1 Convertible,13.3,1899.0,8,1.24,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,1.2,Intel,Core i5 7Y54,Intel,HD Graphics 615
HP,2 in 1 Convertible,11.6,775.0,4,1.45,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,1,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
Dell,Ultrabook,13.3,1268.0,8,1.3,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Acer,2 in 1 Convertible,11.6,389.0,4,1.25,0.0,0.0,0.0,32.0,32.0,Chrome OS,1366,768,1,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Toshiba,Notebook,13.3,1535.0,8,1.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
Lenovo,Ultrabook,12.5,1760.0,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i5 7300U,Intel,HD Graphics 620
Acer,Notebook,15.6,1009.0,12,2.4,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce GTX 950M
Toshiba,Ultrabook,12.5,1790.0,8,1.1,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
HP,Notebook,15.6,846.5,8,2.04,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 930MX
Dell,Notebook,15.6,465.62,4,2.25,1024.0,0.0,0.0,0.0,1024.0,Linux,1366,768,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M430
Dell,Notebook,15.6,825.0,4,1.9,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,15.6,685.0,4,2.04,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Dell,Gaming,17.3,3149.0,32,4.42,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Lenovo,Notebook,15.6,695.0,6,2.4,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 920MX
Dell,2 in 1 Convertible,13.3,1899.0,16,1.22,0.0,512.0,0.0,0.0,512.0,Windows,3200,1800,1,1.3,Intel,Core i7 7Y75,Intel,HD Graphics 615
Dell,Ultrabook,14.0,1962.98,8,1.5,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,1,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Dell,Gaming,17.3,2800.0,32,4.42,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1070
Toshiba,Notebook,14.0,1180.0,8,1.95,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Asus,Gaming,17.3,2049.9,16,2.73,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
HP,Notebook,15.6,979.0,8,2.04,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.7,Intel,Core i5 7200U,Nvidia,GeForce 930MX
Lenovo,Notebook,14.0,1002.0,4,1.7,0.0,0.0,508.0,0.0,508.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Asus,2 in 1 Convertible,15.6,1799.0,16,2.3,2048.0,512.0,0.0,0.0,2560.0,Windows,3840,2160,1,2.7,Intel,Core i7 7500U,Nvidia,GeForce GTX 950M
HP,Notebook,15.6,579.0,6,2.04,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Asus,Gaming,17.3,1749.0,16,2.99,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Dell,2 in 1 Convertible,15.6,1299.0,12,2.19,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Toshiba,Notebook,13.3,1195.0,4,1.2,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,549.0,6,2.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,3.6,AMD,A12-Series 9720P,AMD,Radeon 530
Fujitsu,Notebook,15.6,649.0,4,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Toshiba,Notebook,14.0,915.0,4,1.75,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,Notebook,15.6,599.0,4,2.25,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,AMD,Radeon R5 M430
HP,Notebook,15.6,806.0,8,2.04,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Gaming,15.6,1189.0,8,2.5,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,15.6,749.0,8,2.36,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.7,Intel,Core i7 7500U,AMD,Radeon R7 M445
Dell,Notebook,14.0,1119.0,8,1.6,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Netbook,12.5,1908.0,8,0.97,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,1.2,Intel,Core M 6Y75,Intel,HD Graphics 515
HP,Notebook,15.6,499.0,4,2.1,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.0,Intel,Core i3 6006U,AMD,Radeon 520
Lenovo,Notebook,15.6,270.62,4,1.9,0.0,128.0,0.0,0.0,128.0,No OS,1366,768,0,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
Lenovo,Notebook,15.6,1349.0,8,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,2 in 1 Convertible,13.3,889.0,8,1.68,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Notebook,13.3,1150.0,8,1.4,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Ultrabook,13.3,1349.0,8,1.11,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Notebook,15.6,380.0,4,2.4,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
Asus,Gaming,15.6,1799.0,16,2.5,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
HP,Ultrabook,14.0,2089.0,8,1.48,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Gaming,15.6,1260.0,8,2.7,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
HP,Notebook,13.3,1189.0,8,1.34,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,15.6,547.0,4,2.18,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
HP,Notebook,14.0,779.0,4,1.64,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Toshiba,Notebook,13.3,1195.0,4,1.2,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,14.0,1099.99,4,1.48,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
HP,Notebook,14.0,1205.0,4,1.95,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Ultrabook,14.0,1449.0,8,1.43,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
HP,Notebook,14.0,1049.26,8,1.64,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 930MX
HP,Notebook,14.0,684.0,4,1.64,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Dell,Gaming,15.6,949.0,8,2.65,0.0,0.0,1024.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
HP,Ultrabook,12.5,1539.0,4,1.26,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1590.0,4,1.48,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Ultrabook,14.0,1887.21,8,1.54,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
HP,Notebook,13.3,800.0,4,1.49,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Toshiba,Notebook,13.3,1210.0,8,1.5,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,769.99,4,2.04,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Lenovo,Notebook,17.3,2968.0,16,2.4,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,0,2.7,Intel,Core i7 6820HQ,Nvidia,Quadro 3000M
Toshiba,Notebook,14.0,1490.0,8,1.47,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,14.0,2229.0,8,1.43,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Dell,2 in 1 Convertible,15.6,795.99,4,2.08,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,1,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
Toshiba,Ultrabook,13.3,1590.0,8,1.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,13.3,1149.0,8,1.11,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1185.43,8,1.64,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 930MX
Dell,Notebook,15.6,1046.44,8,2.09,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
HP,Ultrabook,12.5,1559.0,4,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1189.0,4,2.31,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1060.0,4,1.95,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Ultrabook,13.3,1624.0,8,1.29,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,17.3,1080.0,8,2.63,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 930MX
HP,Notebook,14.0,973.0,4,1.64,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Acer,Notebook,15.6,409.0,6,2.1,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,3.0,AMD,A9-Series 9420,AMD,Radeon R5
MSI,Gaming,17.3,1191.8,8,2.7,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
HP,Notebook,14.0,1195.0,8,1.95,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,1228.99,8,1.84,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
HP,Ultrabook,12.5,1349.0,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
HP,Notebook,15.6,742.0,4,2.04,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Toshiba,Ultrabook,14.0,1725.0,8,1.47,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Dell,Notebook,15.6,1062.95,8,2.09,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
HP,Notebook,14.0,1010.51,8,1.64,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,2 in 1 Convertible,15.6,847.0,4,1.8,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Vero,Notebook,14.0,210.8,2,1.45,0.0,0.0,0.0,32.0,32.0,Windows,1366,768,0,1.44,Intel,Atom X5-Z8350,Intel,HD Graphics 400
Toshiba,Notebook,15.6,1425.0,16,2.4,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Nvidia,GeForce 930M
Lenovo,Notebook,15.6,1049.6,8,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,14.0,1000.0,4,1.54,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,2103.34,8,1.84,500.0,256.0,0.0,0.0,756.0,Windows,1920,1080,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
HP,Notebook,14.0,1469.0,8,1.43,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
MSI,Gaming,17.3,1545.64,16,3.78,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 980M
Lenovo,Gaming,17.3,2289.99,16,4.6,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 980M
Asus,Netbook,11.6,287.9,4,1.2,0.0,0.0,0.0,16.0,16.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Lenovo,Notebook,14.0,2620.0,16,1.1,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
HP,Notebook,15.6,979.0,8,1.91,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
Dell,2 in 1 Convertible,15.6,1094.0,8,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.7,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,15.6,979.0,4,2.04,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Ultrabook,13.3,2254.0,16,1.2,0.0,1024.0,0.0,0.0,1024.0,Windows,3200,1800,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
HP,Notebook,15.6,705.15,4,2.31,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
HP,Notebook,15.6,499.0,4,1.96,500.0,0.0,0.0,0.0,500.0,No OS,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Acer,Notebook,15.6,449.0,8,2.4,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.2,AMD,A8-Series 7410,AMD,Radeon R5
Dell,2 in 1 Convertible,13.3,1299.0,12,1.6,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
MSI,Gaming,15.6,1819.0,16,2.94,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
HP,Notebook,15.6,1070.0,8,2.04,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Asus,Gaming,17.3,998.0,16,4.0,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 965M
Dell,Notebook,15.6,559.0,4,2.25,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics
Dell,Notebook,15.6,989.99,16,2.32,2048.0,0.0,0.0,0.0,2048.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,AMD,Radeon R7 M445
MSI,Gaming,15.6,1929.0,16,1.8,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
Dell,Ultrabook,13.3,1458.0,8,1.29,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Asus,Gaming,17.3,3975.0,64,3.58,0.0,1024.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 980
Dell,2 in 1 Convertible,13.3,798.01,8,1.62,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Dell,Gaming,15.6,1329.0,16,3.21,1024.0,256.0,0.0,0.0,1280.0,Windows,3840,2160,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 970M
Apple,Ultrabook,12.0,1300.0,8,0.92,0.0,0.0,0.0,256.0,256.0,MacOS,2304,1440,0,1.1,Intel,Core M,Intel,HD Graphics 515
Dell,Notebook,15.6,481.98,4,2.06,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
HP,Notebook,15.6,1199.0,4,2.31,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Ultrabook,12.5,1199.0,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,13.3,1090.0,8,1.49,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,Ultrabook,12.5,1713.49,8,1.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,Notebook,17.3,659.0,8,3.0,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,2.3,Intel,Core i5 6200U,AMD,Radeon R5 M330
Lenovo,Notebook,15.6,977.0,4,2.3,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.3,Intel,Core i5 6300HQ,Nvidia,GeForce GTX 950M
MSI,Gaming,17.3,2499.0,16,3.78,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Lenovo,Notebook,15.6,540.0,4,2.1,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,940.0,4,2.31,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Ultrabook,12.5,1399.0,8,0.99,0.0,512.0,0.0,0.0,512.0,Windows,2560,1440,1,1.2,Intel,Core M 6Y75,Intel,HD Graphics 515
Lenovo,Gaming,17.3,3240.0,32,4.6,0.0,512.0,1024.0,0.0,1536.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 980M
Lenovo,2 in 1 Convertible,10.1,646.27,4,0.69,0.0,0.0,0.0,64.0,64.0,Windows,1920,1200,1,1.44,Intel,Atom x5-Z8550,Intel,HD Graphics 400
